	F	I	tfidf	manual	H	H-tilde	H-tilde_std	N
spaces	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spanish	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
spank	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sparkle	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sparrow	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
speak	0.00023682301919746598	0.12499999999999956	6.08427165033677		3.875	3.9999999999999996	4.2146848510894035e-08	16
special	8.880863219904975e-05	0.33333333333333304	8.163140353030599		2.2516291673878226	2.5849625007211556	4.2146848510894035e-08	6
specific	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
speciman	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
speculate	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
speech	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
speed	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spell	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spelling	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spend	0.0009916963928893888	-0.02089552238806025	4.207362253901967		6.066089190457772	6.045193668069712	0.02686567164192459	67
spending	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spew	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spice	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
spicy	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spiffy	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spill	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spin	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spirit	8.880863219904975e-05	-4.440892098500626e-16	6.620295404064877		2.584962500721156	2.5849625007211556	4.2146848510894035e-08	6
spiritual	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spiritually	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
split	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spoiler	2.9602877399683248e-05	0.9999999999999999	16.824109746585865		0.0	0.9999999999999999	1.0536712127723509e-08	2
spoken	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sponsor	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sport	0.00011841150959873299	-4.440892098500626e-16	6.332613331613096		3.0	2.9999999999999996	5.960464477539063e-08	8
sportsbiz	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sportsmanship	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sporty	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spot	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spray	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spread	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
spree	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spring	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
springs	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sprint	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
spurt	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
squad	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
square	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
squash	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
squat	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
squats	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sriracha	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
srsly	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
st	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
sta	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stab	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stable	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stack	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
staff	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stafford	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stage	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stair	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stakeholder	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stalk	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
stallion	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stan	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stand	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
standard	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
standing	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
standup	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stank	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
staple	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
star	0.00010361007089889138	0.2857142857142865	7.723677971409024		2.5216406363433186	2.807354922057605	0.0	7
starbswiththegirl	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starbuck	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
starbucks	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
starburst	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stare	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
stargate	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
staright	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stark	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starship	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
start	0.003670756797560723	0.036183603828028765	3.063304544143368		7.873551149096552	7.909734752924581	0.015369756315692148	248
startac	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
startingto	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
startnow	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starts	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starttheyearright	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starttoday	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
startup	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
startuplife	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
startups	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
starve	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stash	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
state	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
statement	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
station	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
status	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
stay	0.001065703586388597	0.030555555555555003	4.282518477850532		6.114369445886757	6.144925001442312	0.019444444444753656	72
stayconnecte	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
staying	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stayinghealthy	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
steady	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
steak	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
steal	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
steampunk	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
steel	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
step	0.0004292417222954071	-0.013793103448275446	5.044759043306459		4.857980995127572	4.844187891679296	0.02758620689661659	29
steph	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stepping	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
stessed	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stick	0.00031083021269667413	0.0	5.36753243556951		4.392317422778761	4.392317422778761	5.960464477539063e-08	21
sticktoit	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
still	0.0005328517931942985	0.0444444444444434	4.995469863569333	1.0	5.114369445886757	5.1588138903312	0.022222222222374948	36
stillinbe	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stillness	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stillquiethour	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stillstickintoit	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stir	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stjamesnew	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stock	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stoke	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stomach	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stomp	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stone	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
stonecutter	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stonerproblem	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stop	0.0046328503130504285	-0.03585481229686316	2.7499707138221985		8.242878631270754	8.20702381897389	0.02412969534786422	313
store	8.880863219904975e-05	0.33333333333333304	8.163140353030599		2.2516291673878226	2.5849625007211556	4.2146848510894035e-08	6
story	0.00013321294829857463	4.440892098500626e-16	6.214830295956713		3.169925001442312	3.1699250014423126	0.0	9
storyofmylife	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
storyteller	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
straight	8.880863219904975e-05	-4.440892098500626e-16	6.620295404064877		2.584962500721156	2.5849625007211556	4.2146848510894035e-08	6
straighten	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
straightener	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
straightforward	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
straightfromtheword	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strange	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
stranger	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
strategy	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
strawberry	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
streak	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
streamchallenge	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
street	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strength	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
stress	0.00022202158049762437	0.1333333333333333	6.185354511083221		3.7735572622751854	3.9068905956085187	5.960464477539063e-08	15
stressin	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stretchitout	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strict	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strictly	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strike	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strip	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stripper	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
strive	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
strokin	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
strong	0.00028122733529699085	-8.881784197001252e-16	5.467615894126492		4.247927513443585	4.247927513443584	5.960464477539063e-08	19
strongly	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
struggle	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
strugglestreet	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sts	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stub	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stuck	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
student	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
studentaffair	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
studing	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
studio	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
study	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
stuff	0.00026642589659714927	8.881784197001252e-16	5.521683115396768		4.169925001442312	4.169925001442313	0.0	18
stunt	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
stupid	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
stupidity	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
style	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
sub	1.4801438699841624e-05	0.0	8.412054873292933	1.0	0.0	0.0	0.0	1
subjective	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
submissive	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
submit	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
subscribe	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
subscriber	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
subscription	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
substantial	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
subtweeting	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
succeed	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
success	0.00020722014179778276	0.14285714285714235	6.296882863203041		3.6644977792004614	3.8073549220576037	5.960464477539063e-08	14
successful	0.00014801438699841625	-8.881784197001252e-16	6.109469780298887		3.321928094887362	3.3219280948873613	7.300048299977713e-08	10
successfully	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
such	0.00016281582569825786	-4.440892098500626e-16	6.014159600494562	1.0	3.4594316186372973	3.459431618637297	4.2146848510894035e-08	11
suck	0.00016281582569825786	-4.440892098500626e-16	6.014159600494562		3.4594316186372973	3.459431618637297	4.2146848510894035e-08	11
sucka	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sucker	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
suddenly	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sugar	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
sugarfree	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sugary	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
suggest	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
suggestion	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
sum	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
summer	8.880863219904975e-05	-4.440892098500626e-16	6.620295404064877		2.584962500721156	2.5849625007211556	4.2146848510894035e-08	6
summerbodie	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
sun	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
sunblock	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sunday	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
sundays	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sunglass	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sunrise	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
sunscreen	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sunset	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
supbro	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
supdeed	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
super	0.0001776172643980995	0.0	5.927148223504932		3.584962500721156	3.584962500721156	0.0	12
supper	0.0005032489157946152	8.881784197001252e-16	4.885694348676771		5.087462841250339	5.08746284125034	0.0	34
supplement	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
support	0.0002516244578973076	-0.0117647058823529	5.578841529236716		4.087462841250339	4.075698135367986	0.0352941176470635	17
supportive	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
suppose	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
sure	0.0002960287739968325	-0.009999999999999787	5.416322599738941	1.0	4.321928094887363	4.311928094887363	0.030000000000024254	20
surely	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
surgery	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
surprise	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
surround	8.880863219904975e-05	-4.440892098500626e-16	6.620295404064877		2.584962500721156	2.5849625007211556	4.2146848510894035e-08	6
survival	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
survive	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
