text_id	text
3518	i spend the entire morning at work come up with the perfect stop waste time at work . new year new
3422	time for a checkup ..
2564	my new years resolution be simply go to be remember to write instead of
1606	happy new eat less veal .
4831	new years resolution newyear
2325	my new year resolution be to get a follow from lol ? ?
2710	new years resolution touch more butt
4401	this year my new year resolution be too get the tattoo i have always want ! tattoo
1313	? ? ? eat more taco on the toilet . bobsburger
3449	hi my in make another dream come true dancing with chorgrapher in new york ? ? ?
3813	not get pissed , while drive
4658	drink vodka with bucketlist ;)
2363	new years resolution cleaneate getfit eatgoodlookgood
1976	how about read page of a book ? supper club right now ! ! ! ! stop smoke cigarette
3515	the purpose of life be to contribute in some way to make thing well . robert f. kennedy .
1762	this year to be even soft , kind , more vulnerable , more human , more hopeful . happy new year
2740	new years resolution be to drink less pop and alcohol
4662	eat healthy and travel more ! hash tagof the week
2473	my new year resolution stop age .... all these damn white hair poppin up .
4008	i get to go to the gym ! but i shall wait till jan like everyone else ! lmfao
1494	need more nature
4207	new year . new i .
2159	new years resolution not be stupid lmao
1170	own a robot , eat more cheeseburger , eat more pizza and meet my idol .
4519	new be go to be amazing ! for one i be go to paris ! ( image from )
233	i ask for forgiveness from those i have hurt in the past . and patience as i pursue happiness for myself . focusisme
67	- go to the gym more . and burn it to the ground .
1604	my be make more memory w & amp ; to remember to write ! doh
3284	my this year be to stay calm & amp ; healthy ! no worry about thing i can not change , no stress . hashtag of the week
3597	do not expect i to change its just a new year ? ? ? i be just go to be myself ? ? ? newyearsameme ? ? ? ? ? ? ? ? ? ?
126	i be not do new year new i i m a do new year well i i be go to stay the same but with some enhancement
1297	i really want need to see in ! tix wish
1977	? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ? ? ? ? ?
4520	project stonecutter begin on the first sunday of . this weigh - in will show how far i have to go fitbit weightloss
4484	this should be a for we all
2076	i will lose in happy new year
3087	new years resolution find a love like chuck & amp ; blair 's
4348	this week i will do well at work life balance !
3346	stop treat yourself as a victim of your past . just be a confident survivor and you will be able to handle anything .
4467	i will only see the new entourage movie if write the script
2798	new years resolution be able to scream along to an song ? ? ? ? ? ?
919	more wine , less beer . more book , less pinterest . more outdoors , less of my apartment . keepingitsimp ? ?
1647	my new years resolution be to drink champagne everyday .
365	this be officially my last day to drink too much , skip the gym and eat bad food . in .
3288	my be to be open to new thing . thing i never think about try . beyond the ordinary . ? ?
2126	fuck i be go to make my new years resolution to not eat fast food but this morning i get a taco
4124	my be to make more money . thank to that be possible !
526	use my canon dslr more .
56	my be to call people back within hour and make more effort with friend . have to stop fall off the grid .
639	stop do coke and move onto heroin .
303	from someone 's - ? ? ? livelifehappy
2767	my first new years resolution be to learn to accept myself as i be . so , i guess i will not be make any other .
1277	do not catch feeling under any circumstance ? ? ? nope
2056	nap everyday
3645	do not have $ for a standup desk , but i do have creativity and ingenuity ! less sit around !
4144	my be to make more money . thank to that be possible !
2879	new year resolution get ab
4203	we just finish our january budget ! excited to start the new year right !
2287	my only new year resolution be to stop eat potato chip in bed and i can promise you i will break it
2262	new years resolution lose some weight ... in my back pocket ! skinnyjeansbestfriend
2297	i wanna make a positive life change new years resolution . i might quit smoking lol ..
1754	my be simple stop try ! i m a stop try to please . i m a stop care about those who no long matter . new years
1969	do well , dance more , remember to write .
4354	i be not fly over any large body of water until plane stop disappear
3118	my new years resolution be to stop tell people to lotion on their ankle # inshaallah
2394	my new years resolution be to prove that my disorder do not define i
524	to accept the thing i can not change , and accept that i do not always have to have it all together .
3901	stop fuck with fuck niggas . ? ? ? ? ?
3123	my new year resolution be x
4157	stop be a lil ' bitch
1970	? ? ? supper club right now ! ! ! ! stop smoke cigarettes??and go to church
672	eat more pizza as well ! almost forgot about that ! ? ? ? ? ? ? ? ?
4189	life be short . i plan on eat more queso and less rice cake in .
667	x , enough to play some dos classic . and k be overrate anyway .
4341	lovethissong i think this will be my carolina liar - show i what i be look for ( vid ? ?
1888	go to try to achieve this year
3267	i want to weave my life with other who think differently than i because together we will make a gorgeous tapestry . n ? ?
281	wear heel more often , get a bod like and launch my business iwant
1720	i already achieve my two new years resolution which be to stay safe and make safety the priority
2948	i wanna quit my job as a new years resolution
900	make it to and treat myself to a root beer float .
4853	newyear thelist the ever change list . hahaha
761	well the day of dizzmas be come to a close . my be to have day of dizzmas in . booyah
1907	to well myself , continue to have faith , love more , stay ambitious , and not to worry about other opinion about i ? ?
4043	my be to make more money . thank to that be possible !
