model	number of topics	topic id	topic words	text id	paper id	text	labels
combinedtm	100	38	band vegetation index spectral correlation ndvi red standard edge regression	395911	45144	Soil EC value be correlate with NDVI index obtain from satellite datum .	GIS | normalized difference vegetation index | salinity | land use | irrigation scheduling | remote sensing | NDVI | geographical information systems
combinedtm	100	38	band vegetation index spectral correlation ndvi red standard edge regression	165520	11069	by use both measurement and simulation model , this analysis compare the standard deviation of the canopy temperature ( sigma(T)(c ) ) to the more complex and datum intensive crop water stress index ( CWSI ) .	simulation models | Gossypium hirsutum | cotton | irrigated farming | irrigation scheduling | water stress | canopy | mathematical models | remote sensing | Arizona | temperature
combinedtm	100	39	rotation residue corn winter maize soybean barley conventional cropping cover	40748	34761	cumulative loss of n₂o‐n over the rotation range from to kg ha⁻¹ with the Mg ha⁻¹ manure application lose the great amount of N₂O‐N.	fertilizers | fertilizer application | greenhouse gas emissions | climatic factors | irrigated farming | greenhouse gases | soil water | carbon | crop rotation | sprinkler irrigation | inventories | temperature
combinedtm	100	39	rotation residue corn winter maize soybean barley conventional cropping cover	417924	44790	increase activity of BG and ARYL be observe in the rms system , possibly due to the high amount of biomass input , while this effect be less expressive in the other management system .	Brazil | pasture management | silvopastoral systems | beef cattle | soil quality | beef | enzymatic activity | land use | pastures | soil organic matter | soil | enzyme activity | forests | production systems | tropical soils
combinedtm	100	39	rotation residue corn winter maize soybean barley conventional cropping cover	244862	16071	the effect of tillage , crop rotation and residue management on maize and wheat growth and development evaluate with an optical sensor	Triticum aestivum | wheat | crops | fertilizers | developmental stages | crop residues | Zea mays | biomass production | highlands | crop rotation | irrigation | conventional tillage | crop residue management
combinedtm	100	39	rotation residue corn winter maize soybean barley conventional cropping cover	51326	14068	the seasonal average g be , , , and   of Rn for irrigated maize , rainfed maize , irrigate soybean , and rainfed soybean , respectively .	equations | cropping systems | Glycine max | heat transfer | models | normalized difference vegetation index | Nebraska | irrigated farming | statistical analysis | soybeans | Zea mays | microirrigation | prediction | soil
combinedtm	100	39	rotation residue corn winter maize soybean barley conventional cropping cover	201413	5197	nitrous oxide ( ) emission be measure from an irrigated sandy - clay loam crop to maize and wheat , each receive urea at kg N .	soil temperature | nitrogen content | denitrification | ammonium nitrogen | nitrogen fertilizers | Pakistan | edaphic factors | nitrous oxide | irrigation | irrigated soils | losses from soil | soil water content | respiration
combinedtm	100	40	compound cell extract activity metabolite acid expression bacteria gene pathway	406168	4995	e. coli - inoculate and cell - free culture filtrate - inoculate chicken react similarly , with exudation of heterophil into the air sac .	pathology | cyclophosphamide | Escherichia coli | epithelium | animals | chickens | granulocytes | inflammation | ultrastructure | broiler chickens | acute disease | microscopy | cytology | blood | air sacs
combinedtm	100	40	compound cell extract activity metabolite acid expression bacteria gene pathway	419088	46958	five POD isoform be detect in oilseed rape leave .	Brassica napus | antioxidants | catalase | cultivars | drought | drought resistance | drought stress | electrophoresis | enzyme activity | irrigation rates | isoenzymes | isozymes | leaves | oil crops | peroxidases | rapeseed | seedlings | superoxide dismutase | varieties | water stress
combinedtm	100	40	compound cell extract activity metabolite acid expression bacteria gene pathway	343347	38726	"impact of Gastrointestinal In Vitro Digestion and Deficit Irrigation on Antioxidant Activity and Phenolic Content Bioaccessibility of "" Manzanilla "" table olive"	humans | antioxidants | absorption | deficit irrigation | olives | rehydration | gastrointestinal system | digestion | polyphenols | bioavailability | irrigation water | gallic acid
combinedtm	100	40	compound cell extract activity metabolite acid expression bacteria gene pathway	411000	42713	the phytotoxicity assessment be carry out use Raphanus sativus seed to determine the toxicity of before and after treatment by S. cerevisiae .	models | Raphanus sativus | glucose | germination | decolorization | Saccharomyces cerevisiae | dyes | irrigation | yeasts | metabolites | phytotoxicity
combinedtm	100	40	compound cell extract activity metabolite acid expression bacteria gene pathway	133537	7075	screen for tolerance against fusarium wilt of banana in Malaysia	disease control methods | wilts | somaclonal variation | chemical control | disease incidence | disease resistance | cultivars | Fusarium oxysporum | planting | Fusarium chlamydosporum | infection | tissue culture | ploughs | tolerance to diseases | bananas | cultivation | Fusarium cubense | leaf diseases | Musa paradisiaca | pathogens | clones | drip irrigation | Musa cavendishii | screening tests | cropping patterns
combinedtm	100	41	sugar soluble phosphorus total potassium solid protein content carbon correlate	205066	19375	Beet have high ash content and efficiently extract high amount of salt ( particularly Na and Cl ) along with their aboveground biomass than millet under the two irrigation regime .	planting | rhizosphere | electrical conductivity | bioremediation | hydraulic conductivity | calcareous soils | forage | leaching | sodium | ash content | millets | salts | saline water | Beta vulgaris | irrigation management | Panicum
